source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221045,JPM,2025-09-01,short,10,HOLD,0.0316649827272007,0,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221102,JPM,2025-09-01,short,10,HOLD,0.0316649827272007,0,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,JPM,2025-09-01,short,10,SELL,0.0316649827272007,0,,
baseline,buy_hold,baseline_recomputed,baseline,20260224_221035,JPM,2026-01-05,short,10,BUY,-0.0896133323654536,0,,
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221045,JPM,2026-01-05,short,10,BUY,-0.0896133323654536,0,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221102,JPM,2026-01-05,short,10,HOLD,-0.0896133323654536,0,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,JPM,2026-01-05,short,10,BUY,-0.0896133323654536,0,,
baseline,buy_hold,baseline_recomputed,baseline,20260224_221035,NVDA,2025-09-01,short,10,BUY,0.0240652653957864,1,,
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221047,NVDA,2025-09-01,short,10,BUY,0.0240652653957864,1,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221104,NVDA,2025-09-01,short,10,HOLD,0.0240652653957864,1,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,NVDA,2025-09-01,short,10,BUY,0.0240652653957864,1,,
baseline,buy_hold,baseline_recomputed,baseline,20260224_221035,NVDA,2026-01-05,short,10,BUY,-0.0534232832969627,0,,
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221047,NVDA,2026-01-05,short,10,SELL,-0.0534232832969627,1,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221104,NVDA,2026-01-05,short,10,HOLD,-0.0534232832969627,0,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,NVDA,2026-01-05,short,10,SELL,-0.0534232832969627,1,,
baseline,buy_hold,baseline_recomputed,baseline,20260224_221035,XOM,2025-09-01,short,10,BUY,-8.720832833456006e-05,0,,
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221051,XOM,2025-09-01,short,10,SELL,-8.720832833456006e-05,1,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221108,XOM,2025-09-01,short,10,SELL,-8.720832833456006e-05,1,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,XOM,2025-09-01,short,10,HOLD,-8.720832833456006e-05,1,,
baseline,buy_hold,baseline_recomputed,baseline,20260224_221035,XOM,2026-01-05,short,10,BUY,0.0406829489625631,1,,
baseline,sma_crossover,baseline_recomputed,baseline,20260224_221051,XOM,2026-01-05,short,10,BUY,0.0406829489625631,1,,
baseline,rsi_14,baseline_recomputed,baseline,20260224_221108,XOM,2026-01-05,short,10,HOLD,0.0406829489625631,0,,
baseline,random_uniform,baseline_recomputed,baseline,20260224_221109,XOM,2026-01-05,short,10,BUY,0.0406829489625631,1,,
baseline,buy_hold,baseline_recomputed,baseline,20260305_153428,AAPL,2025-03-03,short,10,BUY,-0.10095366041329684,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153428,AAPL,2025-03-03,short,10,HOLD,-0.10095366041329684,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153428,AAPL,2025-03-03,short,10,SELL,-0.10095366041329684,1,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153428,AAPL,2025-03-03,short,10,HOLD,-0.10095366041329684,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153428,AAPL,2025-03-17,short,10,BUY,0.03799061347290904,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153429,AAPL,2025-03-17,short,10,HOLD,0.03799061347290904,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153429,AAPL,2025-03-17,short,10,BUY,0.03799061347290904,1,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153429,AAPL,2025-03-17,short,10,BUY,0.03799061347290904,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153429,AAPL,2025-03-31,short,10,BUY,-0.08828163878325186,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153429,AAPL,2025-03-31,short,10,SELL,-0.08828163878325186,1,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153430,AAPL,2025-03-31,short,10,HOLD,-0.08828163878325186,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153430,AAPL,2025-03-31,short,10,BUY,-0.08828163878325186,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153430,AAPL,2025-04-14,short,10,BUY,0.0429093085721226,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153430,AAPL,2025-04-14,short,10,SELL,0.0429093085721226,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-14,short,10,HOLD,0.0429093085721226,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-14,short,10,HOLD,0.0429093085721226,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-28,short,10,BUY,0.004408483009702542,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-28,short,10,SELL,0.004408483009702542,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-28,short,10,HOLD,0.004408483009702542,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153431,AAPL,2025-04-28,short,10,SELL,0.004408483009702542,0,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153431,AAPL,2025-05-12,short,10,BUY,-0.0501920432005351,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153432,AAPL,2025-05-12,short,10,SELL,-0.0501920432005351,1,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153432,AAPL,2025-05-12,short,10,HOLD,-0.0501920432005351,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153432,AAPL,2025-05-12,short,10,BUY,-0.0501920432005351,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153432,AAPL,2025-05-26,short,10,BUY,0.012286987480311373,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153433,AAPL,2025-05-26,short,10,HOLD,0.012286987480311373,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153433,AAPL,2025-05-26,short,10,HOLD,0.012286987480311373,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153433,AAPL,2025-05-26,short,10,BUY,0.012286987480311373,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153433,AAPL,2025-06-09,short,10,BUY,-0.00570863184977131,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153433,AAPL,2025-06-09,short,10,HOLD,-0.00570863184977131,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153434,AAPL,2025-06-09,short,10,HOLD,-0.00570863184977131,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153434,AAPL,2025-06-09,short,10,BUY,-0.00570863184977131,0,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153434,AAPL,2025-06-23,short,10,BUY,0.0422332225711239,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153434,AAPL,2025-06-23,short,10,SELL,0.0422332225711239,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153435,AAPL,2025-06-23,short,10,HOLD,0.0422332225711239,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153435,AAPL,2025-06-23,short,10,HOLD,0.0422332225711239,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153435,AAPL,2025-07-07,short,10,BUY,0.012050485148976066,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153435,AAPL,2025-07-07,short,10,HOLD,0.012050485148976066,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153435,AAPL,2025-07-07,short,10,SELL,0.012050485148976066,0,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153435,AAPL,2025-07-07,short,10,BUY,0.012050485148976066,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153435,AAPL,2025-07-21,short,10,BUY,-0.04296865151962401,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153436,AAPL,2025-07-21,short,10,BUY,-0.04296865151962401,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153436,AAPL,2025-07-21,short,10,SELL,-0.04296865151962401,1,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153436,AAPL,2025-07-21,short,10,HOLD,-0.04296865151962401,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153436,AAPL,2025-08-04,short,10,BUY,0.13672000099350345,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153436,AAPL,2025-08-04,short,10,BUY,0.13672000099350345,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153437,AAPL,2025-08-04,short,10,HOLD,0.13672000099350345,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153437,AAPL,2025-08-04,short,10,HOLD,0.13672000099350345,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153437,AAPL,2025-08-18,short,10,BUY,-0.005067265583513543,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153437,AAPL,2025-08-18,short,10,BUY,-0.005067265583513543,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153438,AAPL,2025-08-18,short,10,HOLD,-0.005067265583513543,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153438,AAPL,2025-08-18,short,10,HOLD,-0.005067265583513543,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153438,AAPL,2025-09-15,short,10,BUY,0.0749049594196421,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153438,AAPL,2025-09-15,short,10,BUY,0.0749049594196421,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153439,AAPL,2025-09-15,short,10,HOLD,0.0749049594196421,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153439,AAPL,2025-09-15,short,10,BUY,0.0749049594196421,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153439,AAPL,2025-09-29,short,10,BUY,-0.026608457823574835,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153439,AAPL,2025-09-29,short,10,BUY,-0.026608457823574835,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153440,AAPL,2025-09-29,short,10,HOLD,-0.026608457823574835,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153440,AAPL,2025-09-29,short,10,HOLD,-0.026608457823574835,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153440,AAPL,2025-10-13,short,10,BUY,0.08539930415057154,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153440,AAPL,2025-10-13,short,10,BUY,0.08539930415057154,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153440,AAPL,2025-10-13,short,10,HOLD,0.08539930415057154,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153440,AAPL,2025-10-13,short,10,SELL,0.08539930415057154,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153440,AAPL,2025-10-27,short,10,BUY,0.0032781257674220953,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153441,AAPL,2025-10-27,short,10,BUY,0.0032781257674220953,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153441,AAPL,2025-10-27,short,10,HOLD,0.0032781257674220953,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153441,AAPL,2025-10-27,short,10,BUY,0.0032781257674220953,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153441,AAPL,2025-11-10,short,10,BUY,0.02408794402177037,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153442,AAPL,2025-11-10,short,10,BUY,0.02408794402177037,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153442,AAPL,2025-11-10,short,10,HOLD,0.02408794402177037,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153442,AAPL,2025-11-10,short,10,BUY,0.02408794402177037,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153442,AAPL,2025-11-24,short,10,BUY,0.004566420842930201,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153443,AAPL,2025-11-24,short,10,BUY,0.004566420842930201,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153443,AAPL,2025-11-24,short,10,HOLD,0.004566420842930201,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153443,AAPL,2025-11-24,short,10,BUY,0.004566420842930201,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153443,AAPL,2025-12-08,short,10,BUY,-0.02490198559212662,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153443,AAPL,2025-12-08,short,10,BUY,-0.02490198559212662,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153444,AAPL,2025-12-08,short,10,HOLD,-0.02490198559212662,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153444,AAPL,2025-12-08,short,10,BUY,-0.02490198559212662,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153444,AAPL,2025-12-22,short,10,BUY,-0.039266387730412126,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153444,AAPL,2025-12-22,short,10,BUY,-0.039266387730412126,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153445,AAPL,2025-12-22,short,10,HOLD,-0.039266387730412126,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153445,AAPL,2025-12-22,short,10,BUY,-0.039266387730412126,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153445,AAPL,2026-01-19,short,10,BUY,0.09233890706379035,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153445,AAPL,2026-01-19,short,10,SELL,0.09233890706379035,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153446,AAPL,2026-01-19,short,10,BUY,0.09233890706379035,1,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153446,AAPL,2026-01-19,short,10,HOLD,0.09233890706379035,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153446,AAPL,2026-02-02,short,10,BUY,-0.02178842790197589,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153446,AAPL,2026-02-02,short,10,SELL,-0.02178842790197589,1,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153447,AAPL,2026-02-02,short,10,HOLD,-0.02178842790197589,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153447,AAPL,2026-02-02,short,10,HOLD,-0.02178842790197589,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153447,JNJ,2025-03-03,short,10,BUY,-0.026542199078447303,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153447,JNJ,2025-03-03,short,10,BUY,-0.026542199078447303,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153448,JNJ,2025-03-03,short,10,SELL,-0.026542199078447303,1,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153448,JNJ,2025-03-03,short,10,BUY,-0.026542199078447303,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153448,JNJ,2025-03-17,short,10,BUY,0.018422933054456574,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153448,JNJ,2025-03-17,short,10,BUY,0.018422933054456574,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153449,JNJ,2025-03-17,short,10,HOLD,0.018422933054456574,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153449,JNJ,2025-03-17,short,10,HOLD,0.018422933054456574,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153449,JNJ,2025-03-31,short,10,BUY,-0.06922321142066948,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153449,JNJ,2025-03-31,short,10,BUY,-0.06922321142066948,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153450,JNJ,2025-03-31,short,10,HOLD,-0.06922321142066948,0,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153450,JNJ,2025-03-31,short,10,BUY,-0.06922321142066948,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153450,JNJ,2025-04-14,short,10,BUY,0.010041431943737012,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153450,JNJ,2025-04-14,short,10,HOLD,0.010041431943737012,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153450,JNJ,2025-04-14,short,10,HOLD,0.010041431943737012,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153450,JNJ,2025-04-14,short,10,HOLD,0.010041431943737012,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153450,JNJ,2025-04-28,short,10,BUY,-0.00778896007034799,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153451,JNJ,2025-04-28,short,10,SELL,-0.00778896007034799,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153451,JNJ,2025-04-28,short,10,HOLD,-0.00778896007034799,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153451,JNJ,2025-04-28,short,10,HOLD,-0.00778896007034799,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153451,JNJ,2025-05-12,short,10,BUY,0.0027494188735227637,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153452,JNJ,2025-05-12,short,10,SELL,0.0027494188735227637,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153452,JNJ,2025-05-12,short,10,HOLD,0.0027494188735227637,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153452,JNJ,2025-05-12,short,10,HOLD,0.0027494188735227637,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153452,JNJ,2025-05-26,short,10,BUY,0.020881050635033316,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153453,JNJ,2025-05-26,short,10,SELL,0.020881050635033316,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153453,JNJ,2025-05-26,short,10,HOLD,0.020881050635033316,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153453,JNJ,2025-05-26,short,10,HOLD,0.020881050635033316,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153453,JNJ,2025-06-09,short,10,BUY,-0.019583776870967465,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153454,JNJ,2025-06-09,short,10,HOLD,-0.019583776870967465,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153454,JNJ,2025-06-09,short,10,HOLD,-0.019583776870967465,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153454,JNJ,2025-06-09,short,10,SELL,-0.019583776870967465,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153454,JNJ,2025-06-23,short,10,BUY,0.02953999905043837,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153455,JNJ,2025-06-23,short,10,HOLD,0.02953999905043837,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153455,JNJ,2025-06-23,short,10,HOLD,0.02953999905043837,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153455,JNJ,2025-06-23,short,10,BUY,0.02953999905043837,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153455,JNJ,2025-07-07,short,10,BUY,0.058543097693848106,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153456,JNJ,2025-07-07,short,10,HOLD,0.058543097693848106,0,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153456,JNJ,2025-07-07,short,10,HOLD,0.058543097693848106,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153456,JNJ,2025-07-07,short,10,SELL,0.058543097693848106,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153456,JNJ,2025-07-21,short,10,BUY,0.04064249130765476,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153457,JNJ,2025-07-21,short,10,BUY,0.04064249130765476,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153457,JNJ,2025-07-21,short,10,SELL,0.04064249130765476,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153457,JNJ,2025-07-21,short,10,HOLD,0.04064249130765476,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153457,JNJ,2025-08-04,short,10,BUY,0.030460803340545555,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153458,JNJ,2025-08-04,short,10,BUY,0.030460803340545555,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153458,JNJ,2025-08-04,short,10,HOLD,0.030460803340545555,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153458,JNJ,2025-08-04,short,10,SELL,0.030460803340545555,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153458,JNJ,2025-08-18,short,10,BUY,0.017684997393231684,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153459,JNJ,2025-08-18,short,10,BUY,0.017684997393231684,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153459,JNJ,2025-08-18,short,10,SELL,0.017684997393231684,0,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153459,JNJ,2025-08-18,short,10,BUY,0.017684997393231684,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153459,JNJ,2025-09-15,short,10,BUY,0.023788067225194238,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153500,JNJ,2025-09-15,short,10,BUY,0.023788067225194238,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153500,JNJ,2025-09-15,short,10,HOLD,0.023788067225194238,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153500,JNJ,2025-09-15,short,10,BUY,0.023788067225194238,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153500,JNJ,2025-09-29,short,10,BUY,0.051095672863120875,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153501,JNJ,2025-09-29,short,10,BUY,0.051095672863120875,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153501,JNJ,2025-09-29,short,10,HOLD,0.051095672863120875,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153501,JNJ,2025-09-29,short,10,HOLD,0.051095672863120875,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153501,JNJ,2025-10-13,short,10,BUY,-0.003143015408999567,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153502,JNJ,2025-10-13,short,10,BUY,-0.003143015408999567,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153502,JNJ,2025-10-13,short,10,SELL,-0.003143015408999567,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153502,JNJ,2025-10-13,short,10,SELL,-0.003143015408999567,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153502,JNJ,2025-10-27,short,10,BUY,-0.009931628891784183,0,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153503,JNJ,2025-10-27,short,10,BUY,-0.009931628891784183,0,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153503,JNJ,2025-10-27,short,10,HOLD,-0.009931628891784183,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153503,JNJ,2025-10-27,short,10,SELL,-0.009931628891784183,1,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153503,JNJ,2025-11-10,short,10,BUY,0.0936255438717697,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153504,JNJ,2025-11-10,short,10,BUY,0.0936255438717697,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-10,short,10,BUY,0.0936255438717697,1,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-10,short,10,SELL,0.0936255438717697,0,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-24,short,10,BUY,-0.023394350074571798,0,SELL,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-24,short,10,BUY,-0.023394350074571798,0,SELL,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-24,short,10,SELL,-0.023394350074571798,1,SELL,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153505,JNJ,2025-11-24,short,10,BUY,-0.023394350074571798,0,SELL,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153505,JNJ,2025-12-08,short,10,BUY,0.028271017087082462,1,BUY,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153506,JNJ,2025-12-08,short,10,BUY,0.028271017087082462,1,BUY,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153506,JNJ,2025-12-08,short,10,HOLD,0.028271017087082462,0,BUY,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153506,JNJ,2025-12-08,short,10,BUY,0.028271017087082462,1,BUY,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153506,JNJ,2025-12-22,short,10,BUY,0.0008199731914197152,1,HOLD,N/A
baseline,sma_crossover,baseline_recomputed,baseline,20260305_153507,JNJ,2025-12-22,short,10,BUY,0.0008199731914197152,1,HOLD,N/A
baseline,rsi_14,baseline_recomputed,baseline,20260305_153507,JNJ,2025-12-22,short,10,HOLD,0.0008199731914197152,1,HOLD,N/A
baseline,random_uniform,baseline_recomputed,baseline,20260305_153507,JNJ,2025-12-22,short,10,SELL,0.0008199731914197152,0,HOLD,N/A
baseline,buy_hold,baseline_recomputed,baseline,20260305_153507,JNJ,2026-01-19,short,10,BUY,0.06823702991967165,1,BUY,N/A
